企业名称	项目名称	中标日期	中标价（万元）	合同价（万元）	竣工验收日期	地上层数	地下层数	工程造价	建筑面积	工程资质	工程等级
广东建雅室内工程设计施工有限公司	萝岗中心医院项目二次装修工程	2009-08-27	3977.5946	3977.5946	2011-06-18			3977.595		建筑装修装饰工程	02
广东建雅室内工程设计施工有限公司	广东省妇女儿童发展指导中心大楼装修改造项目施工专业承包	2013-07-04	1422.134905	1422.134905	2013-12-20			141.125579	6500	机电设备安装工程	04
广东建雅室内工程设计施工有限公司	广东省妇女儿童发展指导中心大楼装修改造项目施工专业承包	2013-07-04	1422.134905	1422.134905	2013-12-20			141.125579	6500	建筑装修装饰工程	03
广东建雅室内工程设计施工有限公司	广东省妇女儿童发展指导中心大楼装修改造项目施工专业承包	2013-07-04	1422.134905	1422.134905	2013-12-20			141.125579	6500	消防设施工程	04
广州市第二建筑工程有限公司	广州小虎岛路网一期工程施工(第三标段)	2003-12-29	6278.4743	6194.115	2008-11-07			7780		市政公用工程施工总承包	03
深圳市深装总装饰工程工业有限公司	老城区迎亚运环境整治工程-华林片区环境综合整治工程	2009-12-25	1524.7692	1524.7692	2011-07-29			52.884		机电设备安装工程	04
深圳市深装总装饰工程工业有限公司	老城区迎亚运环境整治工程-华林片区环境综合整治工程	2009-12-25	1524.7692	1524.7692	2011-07-29			52.884		建筑装修装饰工程	02
广州市第二建筑工程有限公司	从化市中心医院新院一期（1标段）工程	2004-04-21	2296.685	2296.685	2005-12-26	6	1	2296.685	28000	房屋建筑工程施工总承包	04
广州机施建设集团有限公司	护林路二期工程施工	2005-12-15	10694.6131	10694.6131	2008-08-08			10694.613		市政公用工程施工总承包	04
广州市住宅建设发展有限公司	住宅楼（自编花都雅居乐107国道A地块住宅楼1-7座）、幼儿园（含托儿所）、中学及小区地下室工程施工总承包	2010-06-30	19566	18830	2012-06-21	26			143754	房屋建筑工程施工总承包	02
广州市第三建筑工程有限公司	新塘镇东华大道改造工程	2010-11-15	3591.582381	3591.582381	2011-09-15			3591.582381		市政公用工程施工总承包	03
广州市第三建筑工程有限公司	马务广场升级改造工程施工专业承包	2010-03-01	602.499988	602.499988	2011-05-26			602.499988		城市园林绿化工程	03
广州市第二建筑工程有限公司	东风日产产能扩建项目朱村新邨工程D标段	2010-06-08	6535.480863	6535.480863	2012-09-19	17	1	6535.48	37346.68	房屋建筑工程施工总承包	03
广东省第四建筑工程公司	越秀区迎亚运人居环境整治项目施工专业承包（第二批）花园酒店周边二社区整治	2009-12-08	1026	1001.87	2011-08-10			1026		建筑装修装饰工程	03
广东省第四建筑工程公司	广东省奥林匹克体育中心体育场及副场维修改造工程									建筑装修装饰工程	05
广州市市政集团有限公司	广州市天河体育中心总平面亚运改造工程	2010-01-20	8368.001459	8368.001459	2010-10-29			8368.001459		市政公用工程施工总承包	04
广东省第四建筑工程公司	南沙保税港运输服务中心工程施工总承包	2012-04-17	2055.531319	2055.531319	2013-11-02	2		2055.53	7541	房屋建筑工程施工总承包	04
广东省第四建筑工程公司	广州天银房地产开发有限公司天银国际商贸大厦施工	2005-02-06	11932.0589	12000	2012-01-08	27	3		77362	房屋建筑工程施工总承包	03
广东建雅室内工程设计施工有限公司	广州地铁华贵路小区A5、A6栋装修工程	2012-06-25	1191	1191	2013-06-25			1191		建筑装修装饰工程	03
广州市第二建筑工程有限公司	广东警官学院图书馆施工总承包	2006-01-13	3926.4063	3926.4063	2007-07-27			3926.406	20012	房屋建筑工程施工总承包	04
广州市市政集团有限公司	萝岗中心区道路及配套工程-8#市政道路延长线	2008-10-07	11179.916151	11179.916151	2011-06-30			11179.916151		市政公用工程施工总承包	04
深圳市深装总装饰工程工业有限公司	蓝天中学校园整饰工程	2010-09-06	124.6748	124.6748	2011-04-28			124.675		建筑装修装饰工程	03
广州机施建设集团有限公司	黄埔区重点项目拆迁安置新社区（新溪地块二期）工程施工总承包	2011-01-24	9908.2998	9908.2998	2013-11-15	30	2	9908.2998	37295.3	房屋建筑工程施工总承包	02
广州市住宅建设发展有限公司	广东省疾病预防控制中心异地新建项目业务楼装修装饰工程施工专业承包	2011-03-30	1802.3367					1581.007		建筑装修装饰工程	02
广州市第三建筑工程有限公司	长兴街玄武山绿地工程	2006-10-24	551.7903	551.7903	2008-04-10			551.79		城市园林绿化工程	03
广州市第三建筑工程有限公司	广州天河软件园高唐新建区网游动漫基地（东部孵化器南）一期工程一标段	2008-12-11	7877.72586	7877.72586	2013-08-01	6	1	7877.72586	45096	房屋建筑工程施工总承包	04
广州市房屋开发建设有限公司	留耕堂周边环境,古街巷改造工程	2009-08-11	919.719669	919.719669	2010-05-18			919.719669		园林古建筑工程	04
广东建雅室内工程设计施工有限公司	黄埔海关集体宿舍修缮工程施工专业承包	2010-04-12	363.4619					67.021		机电设备安装工程	04
广东建雅室内工程设计施工有限公司	黄埔海关集体宿舍修缮工程施工专业承包	2010-04-12	363.4619					67.021		建筑装修装饰工程	03
广州市市政集团有限公司	广州市自来水公司新体育馆南侧道路安装DN1200供水管工程（一标段）	2006-06-15	225.687	225.687	2008-01-08					市政公用工程施工总承包	03
深圳市深装总装饰工程工业有限公司	区农产品质量安全监督检测中心实验大楼改造工程施工专业承包	2012-04-25	241.486735	241.486735	2012-11-09			6.99195		建筑装修装饰工程	03
深圳市深装总装饰工程工业有限公司	区农产品质量安全监督检测中心实验大楼改造工程施工专业承包	2012-04-25	241.486735	241.486735	2012-11-09			6.99195		消防设施工程	04
深圳市深装总装饰工程工业有限公司	区农产品质量安全监督检测中心实验大楼改造工程施工专业承包	2012-04-25	241.486735	241.486735	2012-11-09			6.99195		机电设备安装工程	04
广州机施建设集团有限公司	广州市监狱项目土石方工程施工专业承包	2012-07-18	4930.45098	4930.45098				4930.45098		土石方工程	02
广州机施建设集团有限公司	猎德大桥系统工程北延线金穗路~黄埔大道节点（第一标段）	2008-04-09	13048.2366	13048.2366	2010-12-26			13048.237		市政公用工程施工总承包	02
广州协安建设工程有限公司	芳村花园二期工程施工总承包及总承包管理配合服务第三标段	2009-05-22	15118.978498	15118.978498	2012-02-21	28	1		56306	房屋建筑工程施工总承包	03
深圳市深装总装饰工程工业有限公司	广州白云国际机场扩建工程旅客航站楼东三、西三指廊及相关连接楼装修工程【标段2】	2008-09-08	6914.5945	6914.5945	2009-09-17			5976.602		机电设备安装工程	04
深圳市深装总装饰工程工业有限公司	广州白云国际机场扩建工程旅客航站楼东三、西三指廊及相关连接楼装修工程【标段2】	2008-09-08	6914.5945	6914.5945	2009-09-17			5976.602		建筑装修装饰工程	02
广州市市政集团有限公司	花东镇旅南路~永星路污水管道工程施工总承包	2009-10-30	3813.7355	3813.7355	2010-09-28			3813.736		市政公用工程施工总承包	04
广州市住宅建设发展有限公司	天寿路－天河东路－粤垦路两侧整治工程施工专业承包	2010-05-11	2891.7653	2891.765261	2012-09-26			2891.765		建筑装修装饰工程	02
广州市第三建筑工程有限公司	清河东省级通信枢纽楼工程	2007-03-16	4267.0381	4267.0381	2008-12-30	7			19679	房屋建筑工程施工总承包	04
广东建雅室内工程设计施工有限公司	广东全球通大厦（新址）室内装饰工程五标段施工	2008-09-28	4169.1853	4169.1853	2010-06-22			3424.888		建筑装修装饰工程	02
广东建雅室内工程设计施工有限公司	广东全球通大厦（新址）室内装饰工程五标段施工	2008-09-28	4169.1853	4169.1853	2010-06-22			3424.888		建筑智能化工程	04
广东建雅室内工程设计施工有限公司	广东全球通大厦（新址）室内装饰工程五标段施工	2008-09-28	4169.1853	4169.1853	2010-06-22			3424.888		机电设备安装工程	04
广州协安建设工程有限公司	广州亚运城运动员村（不含国际区、东停车场、运动员餐厅）、媒体村、技术官员村房屋建筑工程施工[标段4]	2008-09-03	40724.7317	40724.7317	2010-08-12				164247.2	房屋建筑工程施工总承包	02
深圳市深装总装饰工程工业有限公司	海珠区社会福利院居家养老服务示范中心装修工程施工专业承包	2012-09-13	246.364586	246.364586	2013-09-05			246.364586		建筑装修装饰工程	03
广州市住宅建设发展有限公司	广州市机电高级技工学校旧教学楼和旧宿舍楼改造工程施工专业承包	2010-04-12	809.0217	809.0217	2010-10-26			578.896		建筑装修装饰工程	03
广州市第三建筑工程有限公司	广州市民政局精神病院康复认知园二期园林绿化工程施工	2013-07-31	231.235197	231.235197	2013-12-20					城市园林绿化工程	04
广州市第三建筑工程有限公司	五凤涌周边社区环境综合整治（纯阳观内环境综合整治）工程施工专业承包	2011-07-06	127.866403	127.866403	2011-10-30					城市园林绿化工程	04
广州市第二建筑工程有限公司	2010年亚运会省属场馆--广州体育学院体育馆项目工程	2009-01-06	5828.1213	5828.1213	2010-07-20	3	1	5828.12	14394.62	房屋建筑工程施工总承包	04
广州机施建设集团有限公司	花都区亚运新体育馆基础及支护工程施工专业承包	2009-03-02	2133.8338	2133.8338	2009-09-19			2133.834		地基与基础工程	02
广州市第三建筑工程有限公司	广州市职业技能人才公共实训鉴定基地萝岗分基地建设工程施工总承包	2012-03-29	4219.683743	4219.683743	2012-08-06	9		4219.683743	62973	房屋建筑工程施工总承包	03
广州市第三建筑工程有限公司	摩登百货西城都荟店装修工程施工专业承包	2012-11-22	1850	1850	2013-01-16			1650		建筑装修装饰工程	02
广州市第三建筑工程有限公司	摩登百货西城都荟店装修工程施工专业承包	2012-11-22	1850	1850	2013-01-16			1650		机电设备安装工程	04
广州市第三建筑工程有限公司	广东省电力设计研究院科学城办公基地室外环艺工程	2007-10-16	723.1795	723.1795	2008-07-18			723.18		城市园林绿化工程	04
广州市第三建筑工程有限公司	辛亥革命纪念馆（1、辛亥革命纪念馆工程1幢；2、游客服务中心工程1幢；3、纪念碑工程1宗）施工总承包	2010-08-12	8262.457888	8262.457888	2011-10-07				18227.5	房屋建筑工程施工总承包	04
广东建雅室内工程设计施工有限公司	粤海丽江花园(珠江新城D5-3、D5-8地块商住楼)工程									建筑装修装饰工程	05
深圳市深装总装饰工程工业有限公司	广州市汇华（国际）酒店A栋塔楼装修工程			3454.3474				3096.54		建筑装修装饰工程	02
深圳市深装总装饰工程工业有限公司	广州市汇华（国际）酒店A栋塔楼装修工程			3454.3474				3096.54		机电设备安装工程	04
广州机施建设集团有限公司	广州文冲船厂有限责任公司饭堂建设项目	2009-11-05	2382.792	2382.792	2010-10-01			2382.792	9139	房屋建筑工程施工总承包	04
广东省第四建筑工程公司	新塘镇解放南路沥青路面改造工程	2009-08-10	144.0673	144.0673	2009-12-02			144.067		市政公用工程施工总承包	04
广东省第四建筑工程公司	暨南大学管理学院教学楼工程施工	2005-05-19	5413.6673	5413.6673	2010-11-30	7	1	5414	25217	房屋建筑工程施工总承包	04
广州市第三建筑工程有限公司	猎德村旧村改造村民复建安置房工程施工总承包[标段4]	2008-12-26	17238.33242	17238.33242	2010-09-28	40		17238.3	91352	房屋建筑工程施工总承包	02
广东建雅室内工程设计施工有限公司	广东省农业厅机关大院修缮工程	2007-12-25	899.92	899.92	2008-11-20			640.17		机电设备安装工程	04
广东建雅室内工程设计施工有限公司	广东省农业厅机关大院修缮工程	2007-12-25	899.92	899.92	2008-11-20			640.17		建筑装修装饰工程	03
广州协安建设工程有限公司	增城市新塘镇中心小学建设工程施工总承包	2011-05-20	8399.43832	8399.43832	2012-12-14	4	1	8399.4	27013	房屋建筑工程施工总承包	04
广州机施建设集团有限公司	广州市珠江新城海心沙绿化改造及地下空间工程			40000	2010-10-30			3511.362		地基与基础工程	02
广州机施建设集团有限公司	广州市珠江新城海心沙绿化改造及地下空间工程			40000	2010-10-30			3511.362		建筑装修装饰工程	02
广州机施建设集团有限公司	广州市珠江新城海心沙绿化改造及地下空间工程			40000	2010-10-30			3511.362		土石方工程	02
广州机施建设集团有限公司	花都区城镇污水处理厂配套管网及泵站工程：狮岭大道-平步大道、平步大道（建设北路~狮岭大道）污水管道工程	2010-01-06	1832.213478	1832.213478	2011-10-26			1832.213478		市政公用工程施工总承包	04
广州机施建设集团有限公司	会展中心周边道路三期工程-西二号路工程施工总承包	2010-04-06	2199.521939	2199.521939	2011-08-19			2199.521939		市政公用工程施工总承包	03
广州市住宅建设发展有限公司	广州天心药业股份有限公司头孢菌素粉针车间工程	2004-05-25	821.22	821.22	2006-04-06	6		821.22	8973	房屋建筑工程施工总承包	04
广州市第三建筑工程有限公司	文塔环境综合整治、长洲炮台环境综合整治、长洲码头环境综合整治施工专业承包	2010-07-16	462.6511	461.2	2011-01-31			461.192		园林古建筑工程	03
深圳市深装总装饰工程工业有限公司	中山大学附属第二医院南院区病房综合楼装修工程施工专业承包	2013-08-27	3493.482552	3493.482552				866.428071		机电设备安装工程	03
广州机施建设集团有限公司	花都区赤坭巴江大桥工程	2006-11-20	1444.2324	1444.2324	2008-08-14			1444.232		市政公用工程施工总承包	03
广州市第三建筑工程有限公司	石马桃花公园二期工程	2006-10-23	512.7063	512.7063	2008-01-11			512.706		城市园林绿化工程	03
广州市第三建筑工程有限公司	广州晓港公园竹景区石马岗改造工程(第一期)	2008-12-30	365.279458	365.279458	2012-07-24					城市园林绿化工程	04
广州协安建设工程有限公司	南岗保障性住房项目基坑支护施工专业承包	2010-11-23	2963.4418	2963.4418	2012-06-20			2963.4418		地基与基础工程	02
